Name	GC-MF-9021-P-WCL-R1	GC-MF-9021-P-NUC-R1	GC-MF-9021-P-CYT-R1	GC-MF-9021-P-MEB-R1	GC-MF-9021-P-WCL-R2	GC-MF-9021-P-NUC-R2	GC-MF-9021-P-CYT-R2	GC-MF-9021-P-MEB-R2	GC-MF-9021-CA-WCL-R1	GC-MF-9021-CA-NUC-R1	GC-MF-9021-CA-CYT-R1	GC-MF-9021-CA-MEB-R1	GC-MF-9021-CA-WCL-R2	GC-MF-9021-CA-NUC-R2	GC-MF-9021-CA-CYT-R2	GC-MF-9021-CA-MEB-R2	
ENST00000641901.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641014.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000642114.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641222.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641053.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671630.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000607540.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000451034.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606639.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000520031.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669903.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661827.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000522005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000417032.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000447563.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000438049.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000413238.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000451116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000425591.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663737.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667043.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655983.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662315.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662813.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665169.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665490.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665052.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656477.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657267.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665469.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000438619.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668389.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652069.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000608774.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000518567.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000522087.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000448311.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000409661.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000440101.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000567549.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000440498.1	0	0	0	0	0	0	0	0	0	0	0	0.011053	0	0	0	0	
ENST00000664966.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000554623.1	0	0	0	0	0	0	0	0	0	0.004849	0	0	0	0	0	0	
ENST00000570217.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04176	0	
ENST00000626781.2	0	0	0	0	0	0	0	0	0	0.007663	0.12594	0.002424	0	0.017084	0.185167	0	
ENST00000421851.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000639209.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000624140.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000318426.6	0	0	0	0	0	0	0	0	0	0	0.041364	0	0	0	0	0	
ENST00000539026.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000532841.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000531049.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000527705.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000446321.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000598079.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000608783.1	0	0	0	0	0	0.01159	0	0	0	0	0	0	0	0	0	0	
ENST00000649889.1	0	0	0	0	0	0	0	0	0	0.006679	0	0	0	0	0	0	
ENST00000603472.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000433893.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000561826.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000567021.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000613361.1	0	0	0	0	0	0	0	0.008218	0	0.00973	0	0.011819	0	0	0.180142	0	
ENST00000418402.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000647879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000618303.1	0	0	0	0	0	0	0	0	0	0.007914	0	0.006146	0	0	0	0	
ENST00000414565.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000561544.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000635451.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000452982.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670361.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.822513	0	
ENST00000631170.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628112.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629005.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629695.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000596439.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629928.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628885.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628499.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000630924.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000630740.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000454503.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000626634.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000598696.5	0	0	0	0	0	0	0	0	0	0	0	0.0096	0	0	0	0	
ENST00000627259.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000598065.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000595561.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000599001.4	0	0	0	0	0	0	0	0	0	0	0.53955	0	0	0	1.591019	0	
ENST00000628607.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000625659.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000626387.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000627205.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629356.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000625623.2	0	0	0	0	0	0	0	0	0	0	0	0.023153	0	0	0	0	
ENST00000629464.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000626901.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000631042.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000625610.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000626512.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000625508.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000626032.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000619302.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000424689.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000418612.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000589702.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.752727	
ENST00000554010.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000610269.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000429903.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000455116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000575312.1	0	0	0	0	0	0	0	0	0	0.002299	0	0.003366	0	0	0.257338	0	
ENST00000652867.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000620344.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000535528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000543347.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000621825.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000503685.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000507733.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000561542.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000515504.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000515199.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663729.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000581118.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000423739.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000526131.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000572747.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000521706.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000510185.2	0	0	0	0	0	0	0	0	0	0.010533	0	0	0	0	0	0	
ENST00000455084.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000651837.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666666.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670518.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666990.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661812.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662223.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657696.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660111.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658891.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667496.1	0	0.002331	0	0.016818	0	0	0	0	0	0	0	0.014495	0	0.018027	0	0	
ENST00000659275.1	0	0	0	0	0	0.001415	0	0	0	0.030188	0.038896	0	0.012398	0	0	0	
ENST00000413915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000613256.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000416179.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000442605.1	0	0	0	0	0	0	0	0	0	0	0	0.013077	0	0	0	0	
ENST00000609071.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000648211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517368.1	0	0	0	0	0	0	0	0	0	0.010163	0	0	0	0	0	0	
ENST00000518266.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000650562.1	0	0.003132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656790.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000558047.1	0	0.009003	0	0	0	0.007946	0	0.082579	0	0	0.206149	0	0	0	0	0	
ENST00000565315.1	0	0	0	0	0	0	0	0	0	0	0	0.01177	0	0	0	0	
ENST00000564302.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000568419.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000568525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000563217.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000559034.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000511835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000614997.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668733.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000455126.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000452352.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000430913.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000501211.2	0	0	0	0	0	0	0	0	0	0.001668	0	0.001199	0	0	0	0	
ENST00000555975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659138.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671606.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000448767.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671644.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000598541.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000446335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000564893.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000568831.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000610941.4	0	0	0	0	0	0	0	0	0	0.005064	0	0	0	0	0	0	
ENST00000563052.1	0	0	0	0	0	0	0	0	0	0	0.187198	0	0	0	0	0	
ENST00000670797.1	0	0	0	0	0	0	0	0	0	0.002159	0	0	0	0	0	0	
ENST00000569881.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654412.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000576797.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668908.1	0	0	0	0	0	0	0	0	0	0	0	0.004178	0	0	0.319628	0	
ENST00000575424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000428449.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000437317.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000424404.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000619056.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664771.1	0	0	0	0	0	0	0	0	0	0	0.046704	0	0	0	0	0	
ENST00000501448.5	0	0	0	0	0	0	0	0	0	0	0.063208	0	0	0	0	0	
ENST00000650765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000585596.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000589734.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668683.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000419425.1	0	0	0	0	0	0	0	0	0	0	0	0.027693	0	0	0	1.310828	
ENST00000659653.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000564694.1	0	0	0	0	0	0	0	0	0	0	0	0.006036	0	0	0	0	
ENST00000522679.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000524253.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000651205.1	0	0	0	0	0	0.003775	0	0	0	0.003817	0.130546	0.008507	0	0.011394	0.214794	0	
ENST00000617183.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000542265.6	0	0	0	0	0	0	0	0	0	0	0.185058	0	0	0	0	0	
ENST00000542314.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000538804.5	0	0	0	0	0	0	0	0	0	0	0	0	0.051358	0	0	0	
ENST00000667017.1	0	0	0	0	0	0	0	0.009091	0	0.007128	0.05386	0.007827	0	0	0	0	
ENST00000535200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000620336.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667721.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664264.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000539446.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000589244.1	0	0	0	0	0	0	0	0	0	0.007456	0	0	0	0	0	0	
ENST00000585495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000593107.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000588604.1	0	0	0.813289	0	0	0	0	0	0	0.064395	2.560861	0.054913	0	0	1.445794	0	
ENST00000564214.1	0	0	0	0	0	0	0	0	0	0.00287	0	0	0	0	0	0	
ENST00000598887.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000616866.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000420253.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000428681.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628446.2	0	0	0	0	0	0.009274	0	0	0	0.01895	0	0	0	0	0	0	
ENST00000628785.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628978.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628412.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629708.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000627997.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000630772.2	0	0	0	0	0	0	0	0	0	0	0.328536	0	0	0	0	0	
ENST00000628760.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629796.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000630173.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629301.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000627116.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000626655.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628791.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000627385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000575767.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000574246.1	0	0	0	0	0	0	0	0	0	0.014964	0	0	0	0.038531	0	0	
ENST00000559621.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560839.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000492523.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671378.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000418393.1	0	0	0	0	0	0	0	0	0	0	0	0.008754	0	0	0	0	
ENST00000508581.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000431712.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000475250.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000523112.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660389.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657547.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661888.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666624.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667734.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661129.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000432535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660129.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654311.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669076.1	0	0.003743	0	0	0	0	0	0	0	0	0	0.013596	0	0.015974	0	0	
ENST00000657805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653466.1	0	0	0	0	0	0	0	0	0	0.004145	0	0	0	0	0	0	
ENST00000661278.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666160.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000429730.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000413792.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000446799.6	0	0	0	0	0	0	0	0	0	0	0	0.005423	0	0	0	0	
ENST00000418746.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655948.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667610.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659701.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656652.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655678.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000507514.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000511327.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000647804.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000565735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000427892.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000446238.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000451662.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000455958.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000414553.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000624456.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000454752.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000608779.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629479.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664752.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658478.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000501869.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000513011.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.655605	0	
ENST00000666577.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654762.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664347.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658094.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000504922.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663476.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661627.1	0	0	0	0	0	0	0	0	0	0.002049	0	0	0	0	0	0	
ENST00000664546.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663490.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656903.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661377.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653918.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668471.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659093.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000504636.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666808.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671394.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662970.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661351.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660783.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664462.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
